isin,name,symbol,名称翻译,industry,xetr_industry,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange,isShortable,feedQuality,feedQualitySecondary
DE0005558696,Paragon GmbH ,PGN,,Auto Parts: OEM,Auto Parts & Equipment,A,EUR,194,XET,XETR,Xetra,TRUE,CX,D15
DE0006967805,Pro DV,PDA,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A2LQ850,PREOS Global Office Real Estate & Technology,PAG,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A3E5EG5,PAION,PA8K,,Pharmaceuticals: Major,Biotechnology,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0HGQS8,Plan Optik,P4O,,Industrial Machinery,Advanced Industrial Equipment,C,EUR,194,XET,XETR,Xetra,FALSE,CX,D15
DE0005228779,Orbis,OBS,,Miscellaneous Commercial Services,Industrial Products & Services,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
LU0251710041,Cpi Property Group SA,O5G,,Real Estate Development,Real Estate,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0006286560,OVB Holding,O4B,,Investment Managers,Diversified Financial,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
AT0000APOST4,Oesterreichische Post,O3P,,Air Freight/Couriers,,A,EUR,194,XET,XETR,Xetra,TRUE,CX,D15
DE000A2E4MK4,Noratis,NUVA,,Real Estate Development,Real Estate,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0B9VV6,Coreo,NNS,,Industrial Conglomerates,"Industrial, Diversified",D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0N4N52,NFON,NFN,,Wireless Telecommunications,Wireless Telecommunication,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A1MME74,Netfonds,NF4,,Investment Managers,,C,EUR,194,XET,XETR,Xetra,FALSE,CX,D15
DE0006656101,mwb Fairtrade Wertpapierhandelsbank,MWB,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0006595101,Mediclin,MED,,Managed Health Care,Health Care,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0008148206,Merkur Bank,MBK,,Regional Banks,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0LBFE4,Mevis Medical Solutions,M3V,,Packaged Software,Software,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A12UP29,Lloyd Fonds,L1OA,,Investment Managers,Diversified Financial,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0006578008,KHD Humboldt Wedag International,KWG,,Construction Materials,Building Materials,B,EUR,194,XET,XETR,Xetra,TRUE,CX,D15
DE0005859698,InVision,IVX,,Packaged Software,Software,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0006223605,Intertainment,ITN,,Movies/Entertainment,Movies & Entertainment,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0005874846,InTiCa Systems,IS7,,Electronic Components,Electronic Components & Hardware,B,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A3MQR99,GBS Software,INW,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
US4523271090,Illumina,ILU,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
LU2290523658,HomeToGo,HTG,,Finance/Rental/Leasing,"Retail, Internet",C,EUR,194,XET,XETR,Xetra,FALSE,CX,D15
DE000A3E5E63,Homes & Holiday,HHHA,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0006042708,Hawesko Holding,HAW,,Specialty Stores,"Retail, Food & Drug",D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0LR4P1,HWA,H9W,,Motor Vehicles,Automobile Manufacturers,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0JJTG7,Gateway Real Estate,H1I,,Real Estate Development,Real Estate,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0005495626,Geratherm Medical,GME,,Medical Specialties,Medical Technology,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
SE0013774668,Epti AB,G7H,,,,A,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0007612103,Going Public Media,G6P,,Publishing: Newspapers,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
FI4000106299,Ferratum Oyj,FRU,,Finance/Rental/Leasing,Diversified Financial,B,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0005774103,Fortec Elektronik,FEV,,Electronics Distributors,Electronic Components & Hardware,C,EUR,194,XET,XETR,Xetra,FALSE,CX,D15
DE000A1YC913,FCR Immobilien,FC9,,Real Estate Development,Real Estate,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
LU0472835155,exceet Group SA,EXC,,Electronic Components,Electronic Components & Hardware,A,EUR,194,XET,XETR,Xetra,FALSE,D15,
CH0557519201,TMC Content Group,ERO,,Movies/Entertainment,Movies & Entertainment,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
SE0000108649,Telefonaktiebolaget LM Ericsson,ERCG,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A11Q059,elumeo,ELB,,Other Consumer Specialties,"Retail, Internet",C,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0KFKH0,elexxion,E8X,,Industrial Machinery,Advanced Industrial Equipment,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0KFKB3,Accentro Real Estate,E7S,,Real Estate Development,Real Estate,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A0V9LA7,Datron,DAR,,Industrial Machinery,Industrial Machinery,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A1PG508,Fast Finance 24 Holding,CSY,,Industrial Conglomerates,Industrial Products & Services,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A2LQUA5,Creditshelf,CSQ,,Finance/Rental/Leasing,Diversified Financial,C,EUR,194,XET,XETR,Xetra,TRUE,CX,D15
DE000A2G9M17,Capsensixx,CPX,,Investment Managers,Diversified Financial,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0005227201,Biotest,BIO,,Pharmaceuticals: Other,Pharmatceuticals,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE0002605557,BAVARIA Industries Group,B8A,,Industrial Conglomerates,"Industrial, Diversified",D,EUR,194,XET,XETR,Xetra,FALSE,D15,
AT000AGRANA3,Agrana Beteiligungs,AGB2,,Food: Specialty/Candy,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
AT0000609607,Porr,ABS2,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
DE000A3H2101,Aap Implantate,AAQ1,,Medical/Nursing Services,Medical Technology,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
SE0018538068,MGI-Media and Games Invest,8EW,,Internet Software/Services,Internet,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
US26614N1028,Dupont De Nemours,6D81,,Chemicals: Major Diversified,,C,EUR,194,XET,XETR,Xetra,FALSE,CX,D15
US05722G1004,Baker Hughes Co,68V,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
US23355L1061,DXC Technology Co,2XT,,Data Processing Services,,C,EUR,194,XET,XETR,Xetra,FALSE,D15,
US22052L1044,Corteva,2X0,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
US42824C1099,Hewlett Packard Enterprise Co,2HP,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
AT00000FACC2,FACC,1FC,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
US98850P1093,Yum China Holdings,0YU,,,,D,EUR,194,XET,XETR,Xetra,FALSE,D15,
