isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,name,description,logoid,type,close,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,market_cap_USD,Traded_USD,turnover_rate,plate,证券代码,证券名称,en_description,dr_name,code,correct_industry,exchange_code,trade_currency,last_price,change,last_traded_at,close_price,trading_date
FR0012821890,FR0012821890-XPAR,Adux SA,HIM,ADUX,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Media Agencies,ADUX,ADUX,adux,stock,1.36,17.68,9443185.59811,USD,Commercial Services,Advertising/Marketing Services,True,EURONEXT,France,EUR,1.11261,0.0944318559811,1.96709448e-07,0.0,欧洲,,,ADUX,,,,"XPAR, XAMS",EUR,1.36,0,09:00 CEST21 Jul 2023,1.36,20 Jul 2023
NL0012969182,NL0012969182-XAMS,Adyen NV,ADYEN,ADYEN,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,,Transaction Processing Services,ADYEN,Adyen,adyen,stock,1536.0,23500800.0,53754761144.09775,USD,Technology Services,Packaged Software,True,EURONEXT,Netherlands,EUR,1.11261,537.5476114409774,0.26147225088,0.0005,欧洲,ADYEN,Adyen,ADYEN,Adyen,,,XAMS,EUR,"1,534.40",-1.45,11:19 CEST21 Jul 2023,"1,557.00",20 Jul 2023
BE0003851681,BE0003851681-XBRU,Aedifica,AED,AED,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,,Health Care REITs,AED,AEDIFICA,aedifica,fund,62.05,372548.2,3298038687.50004,USD,Finance,Real Estate Investment Trusts,True,EURONEXT,Belgium,EUR,1.11261,32.9803868750004,0.00414500852802,0.0001,欧洲,,,AEDIFICA,,,,"XBRU, XAMS",EUR,61.90,-0.64,11:18 CEST21 Jul 2023,62.30,20 Jul 2023
IT0001384590,IT0001384590-MTAA,Aeffe SpA,AEF,AEF,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Clothing and Accessories,AEF,AEFFE,aeffe-spa,stock,1.184,2604.8,130884882.92616,USD,Consumer Non-Durables,Apparel/Footwear,True,MIL,Italy,EUR,1.11261,1.3088488292615998,2.8981265280000003e-05,0.0,欧洲,,,AEFFE,,,,MTAA,EUR,1.184,0.51,09:55 CEST21 Jul 2023,1.178,20 Jul 2023
FR0000031122,FR0000031122-XPAR,Air France-KLM,AF,AF,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Airlines,AF,法国航空,air-france-klm,stock,1.6215,5245977.333,4528106385.72446,USD,Transportation,Airlines,True,EURONEXT,France,EUR,1.11261,45.2810638572446,0.0583672684046913,0.0013,欧洲,AF,法国航空,AIR FRANCE -KLM,,,,"XPAR, XAMS",EUR,1.6235,2.56,11:20 CEST21 Jul 2023,1.583,20 Jul 2023
BE0003755692,BE0003755692-XBRU,Agfa-Gevaert,AGFB,AGFB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Electronic Equipment: Gauges and Meters,AGFB,AGFA-GEVAERT,agfa-gevaert,stock,2.48,4585.52,426599001.97497,USD,Consumer Durables,Electronics/Appliances,True,EURONEXT,Belgium,EUR,1.11261,4.2659900197497,5.1018954072e-05,0.0,欧洲,,,AGFA-GEVAERT,,,,XBRU,EUR,2.48,0.2,11:02 CEST21 Jul 2023,2.475,20 Jul 2023
IT0001137345,IT0001137345-MTAA,AUTOGRILL SPA,AGL,AGL,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Restaurants and Bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL0000303709,NL0000303709-XAMS,Aegon,AGN,AGN,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Life Insurance,AGN,AEGON,aegon,stock,4.795,7361739.525,10669281621.91485,USD,Finance,Multi-Line Insurance,True,EURONEXT,Netherlands,EUR,1.11261,106.6928162191485,0.0819074501291025,0.0008,欧洲,AGN,AEGON,AEGON,荷兰全球保险,,,XAMS,EUR,4.796,0.95,11:19 CEST21 Jul 2023,4.751,20 Jul 2023
BE0974264930,BE0974264930-XBRU,Ageas SA,AGS,AGS,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,CX,Life Insurance,AGS,AGEAS,ageas,stock,38.27,886868.98,7726809559.85015,USD,Finance,Multi-Line Insurance,True,EURONEXT,Belgium,EUR,1.11261,77.2680955985015,0.009867392958378,0.0001,欧洲,,,AGEAS,,,,XBRU,EUR,38.29,1.46,11:20 CEST21 Jul 2023,37.74,20 Jul 2023
FR0000120073,FR0000120073-XPAR,Air Liquide,AI,AI,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Specialty Chemicals,AI,Air Liquide,liquide,stock,160.92,11966493.96,93307061839.98398,USD,Process Industries,Chemicals: Specialty,True,EURONEXT,France,EUR,1.11261,933.0706183998398,0.133140408448356,0.0001,欧洲,AI,Air Liquide,AIR LIQUIDE,Air Liquide,,,XPAR,EUR,161.00,0.37,11:20 CEST21 Jul 2023,160.40,20 Jul 2023
NL0000235190,NL0000235190-XPAR,AIRBUS,AIR,AIR,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Aerospace,AIR,空客,airbus,stock,135.12,14506888.56,118324980020.16164,USD,Electronic Technology,Aerospace & Defense,True,EURONEXT,France,EUR,1.11261,1183.2498002016164,0.161405092807416,0.0001,欧洲,AIR,空客,AIRBUS SE,空客,,,XPAR,EUR,135.38,0.58,11:20 CEST21 Jul 2023,134.60,20 Jul 2023
NL0000018034,NL0000018034-XAMS,Ajax,AJAX,AJAX,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Recreational Services,AJAX,AFC AJAX NV,afc-ajax-nv,stock,11.3,13616.5,230640722.03777,USD,Consumer Durables,Recreational Products,True,EURONEXT,Netherlands,EUR,1.11261,2.3064072203777,0.00015149854065,0.0001,欧洲,,,AFC AJAX NV,,,,XAMS,EUR,11.30,0,11:12 CEST21 Jul 2023,11.30,20 Jul 2023
FR0010313833,FR0010313833-XPAR,Arkema,AKE,AKE,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Chemicals: Diversified,AKE,阿科玛,arkema,stock,93.52,1772297.52,7760306316.780931,USD,Process Industries,Chemicals: Major Diversified,True,EURONEXT,France,EUR,1.11261,77.60306316780931,0.019718759437272,0.0003,欧洲,AKE,阿科玛,ARKEMA,,,,XPAR,EUR,93.36,0.04,11:20 CEST21 Jul 2023,93.32,20 Jul 2023
FR0000053027,FR0000053027-XPAR,AKWEL,MGIC,AKW,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Auto Parts,AKW,AKWEL,akwel,stock,14.0,8778.0,416700749.80105,USD,Producer Manufacturing,Auto Parts: OEM,True,EURONEXT,France,EUR,1.11261,4.1670074980105,9.766490580000002e-05,0.0,欧洲,,,AKWEL,,,,XPAR,EUR,14.00,0,10:54 CEST21 Jul 2023,14.00,20 Jul 2023
NL0013267909,NL0013267909-XAMS,Akzo Nobel NV,AKZA,AKZA,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Specialty Chemicals,AKZA,AkzoNobel,akzo-nobel,stock,73.64,4247187.0,13668003010.42341,USD,Process Industries,Industrial Specialties,True,EURONEXT,Netherlands,EUR,1.11261,136.6800301042341,0.0472546272807,0.0003,欧洲,AKZA,AkzoNobel,AKZO NOBEL,AkzoNobel,,,XAMS,EUR,73.58,-0.76,11:20 CEST21 Jul 2023,74.14,20 Jul 2023
FR0013341781,FR0013341781-ALXP,2Crsi SA,2CRSI,AL2SI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Computer Services,AL2SI,2CRSI,,stock,1.79,33106.05,27957353.88182,USD,Electronic Technology,Computer Processing Hardware,True,EURONEXT,France,EUR,1.11261,0.2795735388182,0.000368341222905,0.0013,欧洲,,,2CRSI,,,,,,,,,,
FR0014005OJ5,FR0014005OJ5-ALXP,ACTICOR BIOTECH,ALACT,ALACT,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALACT,ACTICOR BIOTECH,,stock,5.4,2565.0,74453937.76876,USD,Health Technology,Biotechnology,True,EURONEXT,France,EUR,1.11261,0.7445393776875999,2.8538446500000005e-05,0.0,欧洲,,,ACTICOR BIOTECH,,,,,,,,,,
FR0014005AC9,FR0014005AC9-ALXP,AFYREN,ALAFY,ALAFY,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Specialty Chemicals,ALAFY,AFYREN,,stock,5.68,903.12,163456703.02225,USD,Health Technology,Biotechnology,True,EURONEXT,France,EUR,1.11261,1.6345670302225,1.0048203432e-05,0.0,欧洲,,,AFYREN,,,,,,,,,,
FR0014004339,FR0014004339-ALXP,E PANGO,ALAGO,ALAGO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Alternative Electricity,ALAGO,E-PANGO,,stock,2.09,23056.88,12440265.10375,USD,Utilities,Electric Utilities,True,EURONEXT,France,EUR,1.11261,0.1244026510374999,0.000256533152568,0.0021,欧洲,,,E-PANGO,,,,,,,,,,
FR0013452281,FR0013452281-ALXP,Agripower France SASU,ALAGP,ALAGP,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Renewable Energy Equipment,ALAGP,AGRIPOWER,,stock,4.68,3378.96,18663135.84157,USD,Utilities,Electric Utilities,True,EURONEXT,France,EUR,1.11261,0.1866313584157,3.7594646856e-05,0.0002,欧洲,,,AGRIPOWER,,,,,,,,,,
FR0010641449,FR0010641449-ALXP,AgroGeneration,ALAGR,ALAGR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Farming/Fishing/Ranching and Plantations,ALAGR,AGROGENERATION,agrogeneration,stock,0.049,39.788,12148949.72929,USD,Process Industries,Agricultural Commodities/Milling,True,EURONEXT,France,EUR,1.11261,0.1214894972929,4.426852668e-07,0.0,欧洲,,,AGROGENERATION,,,,,,,,,,
FR0014003V77,FR0014003V77-ALXP,AIRWELL,ALAIR,ALAIR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Household Appliance,ALAIR,GROUPE AIRWELL,,stock,5.8,556.8,39178826.203,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,0.39178826203,6.19501248e-06,0.0,欧洲,,,GROUPE AIRWELL,,,,,,,,,,
GB00BNKGZC51,GB00BNKGZC51-ALXP,AMA CORPORATION,ALAMA,ALAMA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Professional Business Support Services,ALAMA,AMA CORPORATION,,stock,0.23,460.23,13628874.93891,USD,Electronic Technology,Computer Communications,True,EURONEXT,United Kingdom,EUR,1.11261,0.1362887493891,5.120565003000001e-06,0.0,欧洲,,,AMA CORPORATION,,,,,,,,,,
FR0010340711,FR0010340711-ALXP,Aquila,ALAQU,ALAQU,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Professional Business Support Services,ALAQU,AQUILA,,stock,4.98,1503.96,9148068.27,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.11261,0.0914806827,1.6733209356e-05,0.0002,欧洲,,,AQUILA,,,,,,,,,,
FR0013284627,FR0013284627-ALXP,Adeunis SA,ALARF,ALARF,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Equipment: Gauges and Meters,ALARF,ADEUNIS,adeunis-rf-saca,stock,1.52,4.56,3862777.11523,USD,Electronic Technology,Telecommunications Equipment,True,EURONEXT,France,EUR,1.11261,0.0386277711523,5.0735016e-08,0.0,欧洲,,,ADEUNIS,,,,,,,,,,
FR0000076887,FR0000076887-ALXP,AST Groupe,ASP,ALAST,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Home Construction,ALAST,A.S.T. GROUPE,ast-groupe,stock,1.185,2175.66,17509144.38086,USD,Consumer Durables,Homebuilding,True,EURONEXT,France,EUR,1.11261,0.1750914438086,2.4206610726e-05,0.0001,欧洲,,,A.S.T. GROUPE,,,,,,,,,,
FR0010478248,FR0010478248-ALXP,Atari,ATA,ALATA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Entertainment,ALATA,ATARI,atari,stock,0.1344,1903.3728,63840391.71301,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,0.6384039171301,2.117711611008e-05,0.0,欧洲,,,ATARI,,,,,,,,,,
FR0000076655,FR0000076655-ALXP,Actia Group,ATI,ALATI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Equipment: Gauges and Meters,ALATI,ACTIA GROUP,actia,stock,4.64,4.64,103590501.80941,USD,Producer Manufacturing,Auto Parts: OEM,True,EURONEXT,France,EUR,1.11261,1.0359050180941,5.1625104e-08,0.0,欧洲,,,ACTIA GROUP,,,,,,,,,,
FR00140059B5,FR00140059B5-ALXP,AUDACIA,ALAUD,ALAUD,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Asset Managers and Custodians,ALAUD,AUDACIA,,stock,5.34,112.14,27951651.508,USD,Finance,Financial Conglomerates,True,EURONEXT,France,EUR,1.11261,0.27951651508,1.247680854e-06,0.0,欧洲,,,AUDACIA,,,,,,,,,,
FR0013183589,FR0013183589-ALXP,Aures Technologies SA,AURS,ALAUR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Computer Hardware,ALAUR,AURES TECHNOLOGIES,aures-technologies,stock,4.99,4.99,21827892.07962,USD,Electronic Technology,Computer Processing Hardware,True,EURONEXT,France,EUR,1.11261,0.2182789207962,5.5519239000000016e-08,0.0,欧洲,,,AURES TECHNOLOGIES,,,,,,,,,,
FR0000053043,FR0000053043-ALXP,Advini,ADVI,ALAVI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Distillers and Vintners,ALAVI,ADVINI,advini,stock,21.0,105.0,87956870.62723,USD,Consumer Non-Durables,Beverages: Alcoholic,True,EURONEXT,France,EUR,1.11261,0.8795687062723,1.1682405e-06,0.0,欧洲,,,ADVINI,,,,,,,,,,
FR0000035305,FR0000035305-ALXP,BD Multim��dia,ALBDM,ALBDM,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Consumer Digital Services,ALBDM,BD MULTI MEDIA,,stock,2.665,1492.4,7624125.0096,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.11261,0.076241250096,1.6604591640000005e-05,0.0002,欧洲,,,BD MULTI MEDIA,,,,,,,,,,
FR0010202606,FR0010202606-ALXP,Sidetrade,ALBFR,ALBFR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALBFR,SIDETRADE,sidetrade,stock,142.5,5842.5,220085080.34843,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,2.2008508034843,6.500423925000001e-05,0.0,欧洲,,,SIDETRADE,,,,,,,,,,
FR0000124414,FR0000124414-ALXP,Gascogne,ALBI,ALBI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Containers and Packaging,ALBI,GASCOGNE,gascogne,stock,4.1,20.5,110827079.15477,USD,Process Industries,Pulp & Paper,True,EURONEXT,France,EUR,1.11261,1.1082707915477,2.2808505000000007e-07,0.0,欧洲,,,GASCOGNE,,,,,,,,,,
FR0011005933,FR0011005933-ALXP,Biosynex SA,ALBIO,ALBIO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALBIO,BIOSYNEX,biosynex,stock,10.0,23400.0,114028849.61039,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,1.1402884961039,0.00026035074,0.0002,欧洲,,,BIOSYNEX,,,,,,,,,,
FR0014003711,FR0014003711-ALXP,OBIZ,ALBIZ,ALBIZ,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Consumer Digital Services,ALBIZ,OBIZ,,stock,6.16,2938.32,40261520.17800001,USD,Technology Services,Internet Software/Services,True,EURONEXT,France,EUR,1.11261,0.4026152017800001,3.2692042152e-05,0.0001,欧洲,,,OBIZ,,,,,,,,,,
FR0013384369,FR0013384369-ALXP,Baikowski SASU,ALBKK,ALBKK,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Specialty Chemicals,ALBKK,BAIKOWSKI,baikowski-sas,stock,18.2,18.2,74355809.51205,USD,Process Industries,Chemicals: Specialty,True,EURONEXT,France,EUR,1.11261,0.7435580951205,2.0249502e-07,0.0,欧洲,,,BAIKOWSKI,,,,,,,,,,
FR0004174233,FR0004174233-ALXP,Bilendi,ALBLD,ALBLD,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Media Agencies,ALBLD,BILENDI,bilendi,stock,16.92,6666.48,85503207.75238,USD,Technology Services,Internet Software/Services,True,EURONEXT,France,EUR,1.11261,0.8550320775238,7.4171923128e-05,0.0001,欧洲,,,BILENDI,,,,,,,,,,
FR0011041011,FR0011041011-ALXP,Bluelinea SA,ALBLU,ALBLU,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALBLU,BLUELINEA,,stock,1.4,29.4,19413865.26739,USD,Electronic Technology,Computer Communications,True,EURONEXT,France,EUR,1.11261,0.1941386526739,3.2710734e-07,0.0,欧洲,,,BLUELINEA,,,,,,,,,,
FR0011365907,FR0011365907-ALXP,BOA CONCEPT,ALBOA,ALBOA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Machinery: Industrial,ALBOA,BOA CONCEPT,,stock,31.0,31.0,33538129.757,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.11261,0.33538129757,3.449091e-07,0.0,欧洲,,,BOA CONCEPT,,,,,,,,,,
FR0000121295,FR0000121295-ALXP,Lebon,LBON,ALBON,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Asset Managers and Custodians,ALBON,LEBON,compagnie-lebon,stock,96.0,1536.0,122081013.36893,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,1.2208101336893,1.7089689600000003e-05,0.0,欧洲,,,LEBON,,,,,,,,,,
FR0000054421,FR0000054421-ALXP,Bricorama,ALBRI,ALBOU,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Home Improvement Retailers,ALBOU,BOURRELIER GROUP,,stock,46.0,46.0,317887600.36539,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,3.1788760036539,5.118006000000001e-07,0.0,欧洲,,,BOURRELIER GROUP,,,,,,,,,,
FR001400AJZ7,FR001400AJZ7-ALXP,BROADPEAK,ALBPK,ALBPK,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Telecommunications Equipment,ALBPK,BROADPEAK,,stock,5.5,3333.0,77599042.972,USD,Electronic Technology,Telecommunications Equipment,True,EURONEXT,France,EUR,1.11261,0.77599042972,3.708329130000001e-05,0.0,欧洲,,,BROADPEAK,,,,,,,,,,
FR0012816825,FR0012816825-ALXP,Biophytis SA,ALBPS,ALBPS,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALBPS,BIOPHYTIS,biophytis,stock,0.0205,45734.8645,9976562.39932,USD,Health Technology,Pharmaceuticals: Other,True,EURONEXT,France,EUR,1.11261,0.0997656239932,0.0005088506759134,0.0051,欧洲,,,BIOPHYTIS,,,,,,,,,,
FR0004172450,FR0004172450-ALXP,MINT,ALBUD,ALBUD,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Alternative Electricity,ALBUD,MINT,mint,stock,2.84,102.24,18912615.25285,USD,Communications,Major Telecommunications,True,EURONEXT,France,EUR,1.11261,0.1891261525284999,1.137532464e-06,0.0,欧洲,,,MINT,,,,,,,,,,
FR0012969095,FR0012969095-ALXP,Capelli SA,CAPLI,ALCAP,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Real Estate Holding and Development,ALCAP,CAPELLI,capelli,stock,6.76,6374.68,17178400.01944,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,0.1717840001944,7.0925327148e-05,0.0004,欧洲,,,CAPELLI,,,,,,,,,,
FR0010907956,FR0010907956-ALXP,Carmat,ALCAR,ALCAR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALCAR,CARMAT,carmat,stock,7.6,28971.2,192958016.36496,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,1.9295801636496,0.00032233646832,0.0002,欧洲,,,CARMAT,,,,,,,,,,
FR0014007LW0,FR0014007LW0-ALXP,CBI,ALCBI,ALCBI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Entertainment,ALCBI,CRYPTO BLOCKCHAIN INDUSTRIES,,stock,0.538,2098.738,136516298.82,USD,Finance,Financial Conglomerates,True,EURONEXT,France,EUR,1.11261,1.3651629882,2.3350768861800004e-05,0.0,欧洲,,,CRYPTO BLOCKCHAIN INDUSTRIES,,,,,,,,,,
FR0000054322,FR0000054322-ALXP,Cibox Interactive,CIB,ALCBX,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Computer Hardware,ALCBX,CIBOX INTER A CTIV,cibox-inter-ctive-sa,stock,0.0243,1251.45,5238615.63302,USD,Electronic Technology,Computer Peripherals,True,EURONEXT,France,EUR,1.11261,0.0523861563301999,1.3923757845000002e-05,0.0003,欧洲,,,CIBOX INTER A CTIV,,,,,,,,,,
FR0014000JX7,FR0014000JX7-ALXP,Alchimie SAS,ALCHI,ALCHI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Consumer Digital Services,ALCHI,ALCHIMIE SA,,stock,2.03,529.83,9911401.47833,USD,Technology Services,Internet Software/Services,True,EURONEXT,France,EUR,1.11261,0.0991140147833,5.894941563000001e-06,0.0001,欧洲,,,ALCHIMIE SA,,,,,,,,,,
FR0000064446,FR0000064446-ALXP,Catering International Services,CTRG,ALCIS,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Professional Business Support Services,ALCIS,CATERING INTERNATIONAL & SERVICES,catering-intl-services,stock,10.35,6375.6,89776966.59404,USD,Consumer Services,Restaurants,True,EURONEXT,France,EUR,1.11261,0.8977696659404001,7.093556316000001e-05,0.0001,欧洲,,,CATERING INTERNATIONAL & SERVICES,,,,,,,,,,
FR0011716265,FR0011716265-ALXP,Crossject SA,ALCJ,ALCJ,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALCJ,CROSSJECT,crossject,stock,3.63,32190.84,147640003.59691,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,1.4764000359691,0.000358158504924,0.0002,欧洲,,,CROSSJECT,,,,,,,,,,
FR0004152882,FR0004152882-ALXP,Clasquin,ALCLA,ALCLA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Delivery Services,ALCLA,CLASQUIN,clasquin,stock,79.0,7189.0,206193590.05355,USD,Transportation,Other Transportation,True,EURONEXT,France,EUR,1.11261,2.0619359005355,7.998553290000001e-05,0.0,欧洲,,,CLASQUIN,,,,,,,,,,
FR0010425595,FR0010425595-ALXP,Cellectis,ALCLS,ALCLS,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALCLS,CELLECTIS,cellectis,stock,2.236,110187.844,138368084.04265,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,1.3836808404265002,0.0012259609711284,0.0009,欧洲,,,CELLECTIS,,,,,,,,,,
FR0013257409,FR0013257409-ALXP,Cofidur SA,ALCOF,ALCOF,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Equipment: Other,ALCOF,COFIDUR,cofidur,stock,330.0,990.0,14208897.2025,USD,Electronic Technology,Electronic Production Equipment,True,EURONEXT,France,EUR,1.11261,0.142088972025,1.1014839000000002e-05,0.0001,欧洲,,,COFIDUR,,,,,,,,,,
FR0011071570,FR0011071570-ALXP,Cogra Quarante Huit SA,ALCOG,ALCOG,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Forestry,ALCOG,COGRA,cogra-48,stock,12.7,9753.6,47688272.02425,USD,Non-Energy Minerals,Forest Products,True,EURONEXT,France,EUR,1.11261,0.4768827202425,0.00010851952896,0.0002,欧洲,,,COGRA,,,,,,,,,,
BE0160342011,BE0160342011-ALXP,Coil,ALCOI,ALCOI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Aluminum,ALCOI,COIL,coil,stock,4.45,671.95,13988012.04526,USD,Non-Energy Minerals,Aluminum,True,EURONEXT,Belgium,EUR,1.11261,0.1398801204525999,7.476182895000002e-06,0.0001,欧洲,,,COIL,,,,,,,,,,
FR0012788065,FR0012788065-ALXP,Biocorp Production SA,ALCOR,ALCOR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALCOR,BIOCORP,biocorp,stock,34.3,32276.3,168022711.30546,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,1.6802271130546,0.00035910934143,0.0002,欧洲,,,BIOCORP,,,,,,,,,,
FR0013018124,FR0013018124-ALXP,Nicox SA,COX,ALCOX,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Pharmaceuticals,ALCOX,NICOX,nicox-sa,stock,0.447,2575.167,25028698.40878,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,0.2502869840878,2.8651565558700004e-05,0.0001,欧洲,,,NICOX,,,,,,,,,,
FR0011648716,FR0011648716-ALXP,Carbios SA,ALCRB,ALCRB,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Specialty Chemicals,ALCRB,CARBIOS,carbios,stock,27.0,251370.0,501934841.58037,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.11261,5.0193484158037,0.002796767757,0.0006,欧洲,,,CARBIOS,,,,,,,,,,
FR0013398997,FR0013398997-ALXP,Arcure SA,ALCUR,ALCUR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Equipment: Gauges and Meters,ALCUR,ARCURE,arcure-sa,stock,2.51,24382.14,15847521.41269,USD,Electronic Technology,Telecommunications Equipment,True,EURONEXT,France,EUR,1.11261,0.1584752141269,0.000271278127854,0.0017,欧洲,,,ARCURE,,,,,,,,,,
FR001400AJ60,FR001400AJ60-ALXP,CHARWOOD ENERGY,ALCWE,ALCWE,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Renewable Energy Equipment,ALCWE,CHARWOOD ENERGY,,stock,5.32,5.32,30789144.705,USD,Utilities,Electric Utilities,True,EURONEXT,France,EUR,1.11261,0.30789144705,5.9190852e-08,0.0,欧洲,,,CHARWOOD ENERGY,,,,,,,,,,
FR0013258662,FR0013258662-XPAR,ALD SA,ALD,ALD,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Rental and Leasing Services: Consumer,ALD,ALD,ald,stock,9.82,392642.88,8865465660.71331,USD,Finance,Finance/Rental/Leasing,True,EURONEXT,France,EUR,1.11261,88.6546566071331,0.004368583947168,0.0,欧洲,,,ALD,,,,XPAR,EUR,9.805,0.46,11:19 CEST21 Jul 2023,9.76,20 Jul 2023
FR0000185423,FR0000185423-ALXP,Damartex,ALDAR,ALDAR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Apparel Retailers,ALDAR,DAMARTEX,damartex,stock,7.3,1715.5,92074337.44454,USD,Consumer Non-Durables,Apparel/Footwear,True,EURONEXT,France,EUR,1.11261,0.9207433744454,1.908682455e-05,0.0,欧洲,,,DAMARTEX,,,,,,,,,,
