股票代码,股票简称,美股@最新价,美股@最新涨跌幅,美股@gics行业(三级),美股@所属概念,美股@总市值[20230919],美股@gics行业(一级),美股@gics行业(二级),美股@gics行业(四级),美股@上市日期,美股@总股本[20230919],美股@流通股[20230919],美股@上市板块,market_code,code
ISRG.O,直觉外科,299.650,0.496,医疗保健设备与用品,"医疗器械[US],明星股[US],美股概念板块",105283428363.75,医疗保健,医疗保健设备与服务,医疗保健设备,20000613,351354675.0,351354675.0,Nasdaq Global Select Market,185,ISRG
SCHW.N,嘉信理财,57.730,-0.225,资本市场,"现代服务业[US],明星股[US],美股概念板块",105132869885.32,金融,金融服务,投资银行业与经纪业,20100305,1821113284.0,1821113284.0,主板,169,SCHW
TJX.N,TJX零售,91.010,-1.022,专营零售,"品牌服饰[US],明星股[US],美股概念板块",104111330414.0,非日常生活消费品,非必需消费品分销和零售,服装零售,19651117,1144080554.0,1144080554.0,主板,169,TJX
ELV.N,Elevance Health,438.670,-0.890,医疗保健提供商与服务,医疗保健板块,103397545194.24,医疗保健,医疗保健设备与服务,管理型保健护理,20011030,235647808.0,235647808.0,主板,169,ELV
BLK.N,贝莱德,689.400,-0.853,资本市场,"财产管理[US],明星股[US],ESG概念[US],高分红概念[US],美股概念板块",102863542031.68,金融,金融服务,资产管理与托管银行,19991001,149302633.0,149302633.0,主板,169,BLK
ADP.O,自动数据处理,245.840,-0.582,专业服务,"软件外包[US],SaaS概念[US],明星股[US],高分红概念[US],信息技术板块",101282852120.8,工业,商业和专业服务,人力资源与就业服务,20081021,411986870.0,411986870.0,Nasdaq Global Select Market,185,ADP
EQNR.N,Equinor,32.940,0.795,石油、天然气与消费用燃料,"明星股[US],高分红概念[US],能源板块",98952296734.75,能源,能源,综合性石油与天然气企业,20010618,3003104605.0,3003104605.0,主板,169,EQNR
MMC.N,威达信,198.150,0.212,保险,"明星股[US],巴菲特持股[US],美股概念板块",97876931401.35,金融,保险,保险经纪商,19690604,493953729.0,493953729.0,主板,169,MMC
MDLZ.O,亿滋国际,71.510,-0.487,食品,"乳业[US],巴菲特持股[US],明星股[US],高分红概念[US],美股概念板块",97283485387.69,日常消费品,食品、饮料与烟草,包装食品与肉类,20120626,1360417919.0,1360417919.0,Nasdaq Global Select Market,185,MDLZ
UBER.N,优步,47.600,2.322,地面运输,"外卖概念[US],明星股[US],美股概念板块",97251243103.86,工业,运输,地面客运,20190510,2043522654.0,2043522654.0,主板,169,UBER
GILD.O,吉利德科学,75.770,0.198,生物科技,"生物医药[US],CAR-T[US],猴痘概念[US],明星股[US],高分红概念[US],抗疫概念[US],医疗保健板块",94410507526.81,医疗保健,制药、生物科技和生命科学,生物科技,19920124,1246014353.0,1246014353.0,Nasdaq Global Select Market,185,GILD
VRTX.O,福泰制药,358.260,1.778,生物科技,"明星股[US],ESG概念[US],美股概念板块,生物医药[US]",92465048421.9,医疗保健,制药、生物科技和生命科学,生物科技,19910724,258094815.0,258094815.0,Nasdaq Global Select Market,185,VRTX
CVS.N,西维斯,72.010,1.825,日常消费品分销和零售,"医疗保险[US],生物医药[US],明星股[US],高分红概念[US],美股概念板块,贸易战受益股[US]",92463881706.32,日常消费品,日常消费品分销和零售,药品零售,19521001,1284398968.0,1284398968.0,主板,169,CVS
ABNB.O,爱彼迎,141.850,-0.491,软件,"旅游观光[US],明星股[US],美股概念板块",91817183199.2,信息技术,软件与服务,应用软件,20201210,647283632.0,647283632.0,Nasdaq Global Select Market,185,ABNB
REGN.O,再生元制药,836.760,1.486,生物科技,"明星股[US],美股概念板块,生物医药[US]",90837592873.68,医疗保健,制药、生物科技和生命科学,生物科技,19910405,108558718.0,108558718.0,Nasdaq Global Select Market,185,REGN
DEO.N,帝亚吉欧,158.850,0.621,饮料,"啤酒概念[US],酒精饮料[US],英国概念[US],明星股[US],高分红概念[US],美股概念板块",89219159716.77,日常消费品,食品、饮料与烟草,酿酒商与葡萄酒商,19971219,561762748.5,561762748.5,主板,169,DEO
ADI.O,亚德诺,178.750,-0.540,半导体产品与设备,"半导体[US],苹果概念股[US],传感器[US],5G[US],明星股[US],美股概念板块,华为海外供应商[US]",89073619635.0,信息技术,半导体产品与设备,半导体产品,20120402,498313956.0,498313956.0,Nasdaq Global Select Market,185,ADI
CB.N,安达保险,214.325,0.075,保险,"明星股[US],高分红概念[US],金融板块",88008182450.44,金融,保险,财产与意外伤害保险,19930325,410734972.0,410734972.0,主板,169,CB
ETN.N,伊顿,216.160,-1.364,电气设备,"现代服务业[US],明星股[US],高分红概念[US],美股概念板块",86247840000.0,工业,资本品,电气部件与设备,20121203,399000000.0,399000000.0,主板,169,ETN
SLB.N,斯伦贝谢,60.440,-1.274,能源设备与服务,"油气装备[US],高分红概念[US],能源板块",85882270946.88,能源,能源,石油天然气设备与服务,19620202,1421186016.0,1421186016.0,主板,169,SLB
CI.N,The Cigna,284.640,-0.245,医疗保健提供商与服务,"医疗保险[US],明星股[US],医疗保健板块",84247785626.4,医疗保健,医疗保健设备与服务,管理型保健护理,20181221,295980135.0,295980135.0,主板,169,CI
UBS.N,瑞银,26.050,0.347,资本市场,"明星股[US],高分红概念[US],金融板块",84115757187.44,金融,金融服务,综合性资本市场,20000519,3227772724.0,3227772724.0,主板,169,UBS
ZTS.N,硕腾,182.000,1.297,制药,"生物疫苗[US],明星股[US],美股概念板块",83768470371.9,医疗保健,制药、生物科技和生命科学,制药,20130201,460316905.0,460316905.0,主板,169,ZTS
PGR.N,美国前进保险,142.470,1.359,保险,"明星股[US],高分红概念[US],金融板块",83392482266.1,金融,保险,财产与意外伤害保险,19710401,585333630.0,585333630.0,主板,169,PGR
IBN.N,印度工业信贷投资银行,23.835,-0.251,商业银行,"印度概念[US],明星股[US],金融板块",83369362592.45,金融,银行,综合性银行,20000328,3498504515.0,3498504515.0,主板,169,IBN
LRCX.O,拉姆研究,625.150,-1.652,半导体产品与设备,"集成电路[US],半导体[US],明星股[US],ESG概念[US],信息技术板块",82839689880.15,信息技术,半导体产品与设备,半导体材料与设备,19840504,132511701.0,132511701.0,Nasdaq Global Select Market,185,LRCX
AMT.N,美国电塔,177.330,-1.209,专门REIT,"元宇宙[US],明星股[US],高分红概念[US],美股概念板块",82677343204.56,房地产,房地产投资信托（REITs）,电信塔REIT,19980605,466155521.0,466155521.0,主板,169,AMT
C.N,花旗,42.690,0.094,商业银行,"明星股[US],财产管理[US],高分红概念[US],金融板块",82188982017.12,金融,银行,综合性银行,19861031,1925702484.0,1925702484.0,主板,169,C
RIO.N,力拓,65.415,0.215,金属与采矿,"英国概念[US],明星股[US],高分红概念[US],美股概念板块",82147066452.02,原材料,原材料,多种金属与采矿,19900629,1255879322.0,1255879322.0,主板,169,RIO
BX.N,黑石,115.130,0.656,资本市场,"明星股[US],高分红概念[US],美股概念板块",81706386269.84,金融,金融服务,资产管理与托管银行,20070622,709749707.0,709749707.0,主板,169,BX
BSX.N,波士顿科学,53.020,0.057,医疗保健设备与用品,"医疗器械[US],明星股[US],医疗保健板块",77647759636.89,医疗保健,医疗保健设备与服务,医疗保健设备,19920522,1464223263.0,1464223263.0,主板,169,BSX
MU.O,美光科技,70.710,0.298,半导体产品与设备,"人工智能[US],半导体[US],芯片概念[US],苹果概念股[US],科技股[US],元宇宙[US],移动互联网[US],明星股[US],华为海外供应商[US],信息技术板块",77448776701.68,信息技术,半导体产品与设备,半导体产品,20091230,1095301608.0,1095301608.0,Nasdaq Global Select Market,185,MU
SO.N,南方电力,70.930,-0.056,电力公用事业,"生物质能[US],明星股[US],高分红概念[US],美股概念板块",77330657916.89,公用事业,公用事业,电力公用事业,19490930,1090546579.0,1090546579.0,主板,169,SO
BDX.N,碧迪医疗,265.910,0.525,医疗保健设备与用品,"医疗器械[US],明星股[US],医疗保健板块",77157276341.04,医疗保健,医疗保健设备与服务,医疗保健设备,19630925,290108574.0,290108574.0,主板,169,BDX
GSK.N,葛兰素史克,37.470,0.348,制药,"减肥药[US],英国概念[US],明星股[US],高分红概念[US],医疗保健板块",76740610596.76,医疗保健,制药、生物科技和生命科学,制药,20011029,2047508287.0,2047508287.0,主板,169,GSK
MO.N,奥驰亚集团,43.040,-0.669,烟草,"明星股[US],高分红概念[US],美股概念板块",76414705954.1,日常消费品,食品、饮料与烟草,烟草,19230315,1774609985.0,1774609985.0,主板,169,MO
BTI.N,英美烟草,33.690,0.149,烟草,"英国概念[US],明星股[US],高分红概念[US],美股概念板块",75343646579.7,日常消费品,食品、饮料与烟草,烟草,20170725,2236380130.0,2236380130.0,主板,169,BTI
EOG.N,EOG能源,128.990,-2.184,石油、天然气与消费用燃料,"页岩油[US],天然气[US],明星股[US],高分红概念[US],美股概念板块",75111655842.0,能源,能源,石油与天然气的勘探与生产,19891006,582260898.0,582260898.0,主板,169,EOG
SHOP.N,Shopify,58.320,-1.966,信息技术服务,"SaaS概念[US],明星股[US],美股概念板块",74824128091.2,信息技术,软件与服务,互联网服务和基础设施,20150521,1282772640.0,1282772640.0,主板,169,SHOP
CNI.N,加拿大国家铁路,113.540,-1.849,地面运输,"明星股[US],高分红概念[US],美股概念板块",74463048000.0,工业,运输,铁路运输,19951117,655600000.0,655600000.0,主板,169,CNI
CME.O,芝加哥商品交易所,206.480,-0.034,金融服务,"区块链[US],明星股[US],高分红概念[US],美股概念板块",74281043929.68,金融,金融服务,综合金融服务,20021206,359749341.0,359749341.0,Nasdaq Global Select Market,185,CME
ENB.N,安桥,34.955,-0.200,石油、天然气与消费用燃料,"明星股[US],高分红概念[US],能源板块",73819663400.1,能源,能源,石油与天然气的储存和运输,20011030,2112150598.0,2112150598.0,主板,169,ENB
INFY.N,印孚瑟斯,17.795,0.169,信息技术服务,"印度科技[US],印度概念[US],明星股[US],高分红概念[US],信息技术板块",73802883182.76,信息技术,软件与服务,信息科技咨询与其它服务,20121212,4148560044.0,4148560044.0,主板,169,INFY
FI.N,费哲金融服务,120.720,-0.421,金融服务,,73574422643.07,金融,金融服务,交易与支付处理服务,20230607,609614903.0,609614903.0,主板,169,FI
CP.N,Canadian Pacific,78.340,-1.048,地面运输,"明星股[US],美股概念板块",72979948352.2,工业,运输,铁路运输,20010824,931460732.0,931460732.0,主板,169,CP
PANW.O,Palo Alto Networks,236.170,-1.551,通信设备,,72880787626.68,信息技术,技术硬件与设备,通信设备,20211025,308594604.0,308594604.0,Nasdaq Global Select Market,185,PANW
ATVI.O,动视暴雪,92.070,0.174,娱乐,"网络视频[US],电子竞技[US],网络游戏[US],元宇宙[US],明星股[US],信息技术板块",72440521322.4,通讯业务,媒体与娱乐,互动家庭娱乐,19931022,786798320.0,786798320.0,Nasdaq Global Select Market,185,ATVI
DUK.N,杜克能源,93.860,-1.179,电力公用事业,"天然气[US],风电[US],明星股[US],高分红概念[US],美股概念板块",72323196022.8,公用事业,公用事业,电力公用事业,19610712,770707545.0,770707545.0,主板,169,DUK
VMW.N,威睿,166.420,0.132,软件,"明星股[US],信息技术板块",71836817118.56,信息技术,软件与服务,系统软件,20070814,431789488.0,431789488.0,主板,169,VMW
ITW.N,伊利诺伊机械,237.520,-0.080,机械制造,"明星股[US],高分红概念[US],美股概念板块",71823749281.44,工业,资本品,工业机械和用品及零部件,19730313,302390322.0,302390322.0,主板,169,ITW
EQIX.O,易昆尼克斯,756.240,-1.719,专门REIT,"大数据[US],元宇宙[US],数据中心[US],明星股[US],ESG概念[US],互联网板块",70757540394.48,房地产,房地产投资信托（REITs）,数据中心REIT,20000811,93564927.0,93564927.0,Nasdaq Global Select Market,185,EQIX
SNPS.O,新思科技,460.020,0.002,软件,华为海外供应商[US],69961597496.34,信息技术,软件与服务,应用软件,19920228,152083817.0,152083817.0,Nasdaq Global Select Market,185,SNPS
CNQ.N,加拿大自然资源,63.910,-1.130,石油、天然气与消费用燃料,"高分红概念[US],能源板块",69677028420.0,能源,能源,石油与天然气的勘探与生产,20000804,1090578000.0,1090578000.0,主板,169,CNQ
AON.N,怡安,341.330,0.604,保险,"现代服务业[US],明星股[US],巴菲特持股[US],美股概念板块",69252637126.41,金融,保险,保险经纪商,20120619,202866793.0,202866793.0,主板,169,AON
HCA.N,HCA健康护理,254.235,-0.555,医疗保健提供商与服务,"生物医药[US],明星股[US],医疗保健板块",69163828520.0,医疗保健,医疗保健设备与服务,保健护理机构,20110310,271988000.0,271988000.0,主板,169,HCA
SMFG.N,三井住友金融,10.275,3.213,商业银行,"日本概念[US],明星股[US],金融板块",68548484340.0,金融,银行,综合性银行,20101101,6668140500.0,6668140500.0,主板,169,SMFG
PYPL.O,贝宝,62.190,-1.192,金融服务,"明星股[US],移动支付[US],马斯克概念[US],科技股[US],元宇宙[US],信息技术板块",68286950321.49,金融,金融服务,交易与支付处理服务,20150720,1098037471.0,1098037471.0,Nasdaq Global Select Market,185,PYPL
CHTR.O,Charter通信,449.680,-1.328,媒体,"明星股[US],互联网板块",67304029198.56,通讯业务,媒体与娱乐,有线和卫星电视,20100914,149670942.0,149670942.0,Nasdaq Global Select Market,185,CHTR
MELI.O,拉美商业服务,1342.640,-2.970,多品类零售,"明星股[US],美股概念板块",67256421106.16,非日常生活消费品,非必需消费品分销和零售,多品类零售,20070810,50092669.0,50092669.0,Nasdaq Global Select Market,185,MELI
SHW.N,宣伟,261.420,0.566,化学制品,"新材料[US],明星股[US],美股概念板块",67223788841.94,原材料,原材料,商品化工,19640211,257148607.0,257148607.0,主板,169,SHW
APD.N,空气化工,299.210,-0.100,化学制品,"氢能源[US],明星股[US],高分红概念[US],美股概念板块",66473573754.03,原材料,原材料,工业气体,19611113,222148761.0,222148761.0,主板,169,APD
NOC.N,诺斯罗普·格鲁门,435.930,-1.033,航空航天与国防,"特朗普概念[US],军工[US],无人机[US],太空概念[US],明星股[US],美股概念板块,机器人",65962128465.12,工业,资本品,航天航空与国防,19511210,151299696.0,151299696.0,主板,169,NOC
NTES.O,网易,101.320,-0.108,信息技术服务,"区块链[US],网络游戏[US],新零售[US],电子商务[US],CDR概念[US],电子竞技[US],在线教育[US],数字音乐[US],科技股[US],BIT概念[US],元宇宙[US],SEC确定摘牌名单[US],回港中概股[US],明星股[US],中概股指数[US],互联网板块,美国中资概念股",65346543043.424,信息技术,软件与服务,互联网服务和基础设施,20000630,644952063.2,644952063.2,Nasdaq Global Select Market,185,NTES
RELX.N,RELX,34.510,-0.174,信息技术服务,"英国概念[US],明星股[US],美股概念板块",65267085786.56,信息技术,软件与服务,信息科技咨询与其它服务,19941007,1890703528.0,1890703528.0,主板,169,RELX
ICE.N,洲际交易所,115.510,-0.362,资本市场,"明星股[US],美股概念板块",64697999540.31,金融,金融服务,金融交易所和数据,20131113,560301373.0,560301373.0,主板,169,ICE
WM.N,美国废物管理,159.680,-0.100,商业服务与商业用品,"废物管理[US],节能环保[US],明星股[US],美股概念板块",64675843499.19,工业,商业和专业服务,环境与设施服务,19930720,405059457.0,405059457.0,主板,169,WM
